A1149,35
A1150,13
A1151,96
A1152,70
A1153,36
A1154,57
A1155,19
A1156,96
A1157,39
A1158,97
A1159,65
A1160,94
A1161,42
A1162,93
A1163,34
A1164,33
A1165,95
A1166,57
A1167,47
A1168,23
A1169,14
A1170,13
A1171,92
A1172,103
A1173,62
A1174,35
A1175,24
A1176,64
A1177,91
A1178,36
A1179,82
A1180,70
A1181,85
A1182,14
A1183,89
A1184,66
A1185,62
A1186,64
A1187,15
A1188,73
A1189,64
A1190,89
A1191,88
A1192,51
A1193,46
A1194,80
A1195,36
A1196,52
A1197,44
A1198,12
A1199,93
A1200,24
A1201,23
A1202,96
A1203,104
A1204,42
A1205,68
A1206,66
A1207,52
A1208,62
A1209,37
A1210,82
A1211,24
A1212,69
A1213,46
A1214,55
A1215,21
A1216,27
A1217,84
A1218,27
A1219,20
A1220,106
A1221,103
A1222,78
A1223,40
A1224,45
A1225,98
A1226,92
A1227,32
A1228,85
A1229,89
A1230,60
A1231,64
A1232,28
A1233,85
A1234,94
A1235,12
A1236,20
A1237,55
A1238,86
A1239,83
A1240,110
A1241,34
A1242,18
A1243,96
A1244,21
A1245,85
A1246,74
A1247,102
A1248,75
A1249,57
A1250,68
A1251,34
A1252,80
A1253,66
A1254,106
A1255,92
A1256,23
A1257,23
A1258,45
A1259,34
A1260,52
A1261,78
A1262,63
A1263,16
A1264,31
A1265,60
A1266,23
A1267,42
A1268,109
A1269,54
A1270,86
A1271,73
A1272,91
A1273,97
A1274,53
A1275,44
A1276,108
A1277,107
A1278,69
A1279,110
A1280,50
A1281,104
A1282,16
A1283,96
A1284,27
A1285,39
A1286,73
A1287,98
A1288,47
A1289,41
A1290,45
A1291,13
A1292,26
A1293,110
A1294,108
A1295,59
A1296,67
A1297,35
A1298,72
A1299,24
A1300,36
A1301,102
A1302,103
A1303,79
A1304,49
A1305,21
A1306,40
A1307,12
A1308,105
A1309,38
A1310,49
A1311,97
A1312,60
A1313,81
A1314,26
A1315,45
A1316,12
A1317,21
A1318,55
A1319,65
A1320,55
A1321,57
A1322,85
A1323,36
A1324,11
A1325,104
A1326,82
A1327,75
A1328,74
A1329,14
A1330,93
A1331,108
A1332,54
A1333,70
A1334,72
A1335,25
A1336,12
A1337,57
A1338,41
A1339,20
A1340,74
A1341,71
A1342,61
A1343,53
A1344,11
A1345,90
A1346,87
A1347,65
A1348,22
A1349,79
A1350,97
A1351,60
A1352,17
A1353,55
A1354,26
A1355,110
A1356,82
A1357,83
A1358,39
A1359,88
A1360,58
A1361,39
A1362,90
A1363,45
A1364,58
A1365,29
A1366,83
A1367,108
A1368,36
A1369,39
A1370,108
A1371,79
A1372,78
A1373,57
A1374,67
A1375,18
A1376,90
A1377,80
A1378,41
A1379,13
A1380,16
A1381,79
A1382,41
A1383,24
A1384,22
A1385,73
A1386,32
A1387,64
A1388,83
A1389,100
A1390,21
A1391,18
A1392,47
A1393,76
A1394,14
A1395,51
A1396,47
A1397,79
A1398,77
A1399,38
A1400,24
A1401,83
A1402,98
A1403,27
A1404,18
A1405,56
A1406,30
A1407,109
A1408,106
A1409,36
A1410,89
A1411,14
A1412,60
A1413,56
A1414,44
A1415,18
A1416,12
A1417,13
A1418,15
A1419,94
A1420,84
A1421,58
A1422,53
A1423,12
A1424,61
A1425,82
A1426,107
A1427,41
A1428,96
A1429,70
A1430,102
A1431,98
A1432,93
A1433,52
A1434,99
A1435,63
A1436,25
A1437,70
A1438,51
A1439,58
A1440,85
A1441,34
A1442,21
A1443,66
A1444,73
A1445,69
A1446,92
A1447,46
A1448,29
A1449,34
A1450,79
A1451,52
A1452,94
A1453,70
A1454,106
A1455,35
A1456,25
A1457,84
A1458,103
A1459,15
A1460,70
A1461,94
A1462,12
A1463,54
A1464,68
A1465,50
A1466,34
A1467,72
A1468,33
A1469,96
A1470,68
A1471,87
A1472,78
A1473,44
A1474,16
A1475,39
A1476,101
A1477,84
A1478,39
A1479,86
A1480,12
A1481,39
A1482,109
A1483,77
A1484,43
A1485,59
A1486,64
A1487,16
A1488,27
A1489,37
A1490,103
A1491,71
A1492,31
A1493,66
A1494,79
A1495,54
A1496,42
A1497,32
A1498,57
A1499,78
A1500,101
A1501,83
A1502,100
A1503,21
A1504,22
A1505,74
A1506,77
A1507,103
A1508,34
A1509,102
A1510,29
A1511,65
A1512,93
A1513,69
A1514,61
A1515,68
A1516,18
A1517,50
A1518,15
A1519,72
A1520,92
A1521,29
A1522,103
A1523,38
A1524,54
A1525,92
A1526,106
A1527,49
A1528,15
A1529,30
A1530,24
A1531,84
A1532,110
A1533,55
A1534,104
A1535,88
A1536,31
A1537,11
A1538,100
A1539,34
A1540,55
A1541,96
A1542,75
A1543,104
A1544,35
A1545,50
A1546,80
A1547,19
A1548,70
A1549,13
A1550,94
A1551,50
A1552,28
A1553,89
A1554,41
A1555,97
A1556,96
A1557,47
A1558,53
A1559,83
A1560,25
A1561,16
A1562,40
A1563,23
A1564,101
A1565,51
A1566,96
A1567,17
A1568,48
A1569,38
A1570,20
A1571,67
A1572,95
A1573,87
A1574,25
A1575,50
A1576,93
A1577,27
A1578,13
A1579,53
A1580,15
A1581,54
A1582,17
A1583,68
A1584,22
A1585,26
A1586,103
A1587,20
A1588,103
A1589,60
A1590,96
A1591,59
A1592,101
A1593,53
A1594,32
A1595,49
A1596,18
A1597,99
A1598,35
A1599,56
A1600,14
A1601,94
A1602,65
A1603,31
A1604,32
A1605,60
A1606,30
A1607,110
A1608,101
A1609,99
A1610,59
A1611,104
A1612,85
A1613,56
A1614,91
A1615,88
A1616,79
A1617,46
A1618,23
A1619,37
A1620,37
A1621,101
A1622,27
A1623,108
A1624,78
A1625,38
A1626,36
A1627,33
A1628,31
A1629,92
A1630,90
A1631,70
A1632,106
A1633,64
A1634,29
A1635,12
A1636,61
A1637,64
A1638,21
A1639,34
A1640,38
A1641,45
A1642,91
A1643,62
A1644,109
A1645,102
A1646,47
A1647,72
A1648,45
A1649,66
A1650,53
A1651,62
A1652,98
A1653,23
A1654,36
A1655,53
A1656,11
A1657,14
A1658,107
A1659,39
A1660,110
A1661,23
A1662,74
A1663,56
A1664,83
A1665,41
A1666,91
A1667,106
A1668,87
A1669,79
A1670,35
A1671,24
A1672,17
A1673,66
A1674,107
A1675,33
A1676,109
A1677,50
A1678,65
A1679,96
A1680,91
A1681,90
A1682,74
A1683,45
A1684,47
A1685,79
A1686,60
A1687,18
A1688,82
A1689,106
A1690,57
A1691,22
A1692,99
A1693,39
A1694,52
A1695,32
A1696,85
A1697,81
A1698,96
A1699,56
A1700,12
A1701,70
A1702,18
A1703,110
A1704,57
A1705,22
A1706,106
A1707,15
A1708,76
A1709,59
A1710,43
A1711,98
A1712,39
A1713,103
A1714,101
A1715,49
A1716,62
A1717,15
A1718,42
A1719,79
A1720,34
A1721,86
A1722,26
A1723,105
A1724,80
A1725,55
A1726,26
A1727,46
A1728,24
A1729,37
A1730,32
A1731,25
A1732,79
A1733,17
A1734,73
A1735,97
A1736,47
A1737,92
A1738,65
A1739,28
A1740,71
A1741,24
A1742,60
A1743,83
A1744,76
A1745,28
A1746,14
A1747,78
A1748,55
A1749,51
A1750,74
A1751,41
A1752,45
A1753,42
A1754,32
A1755,59
A1756,12
A1757,35
A1758,75
A1759,29
A1760,49
A1761,81
A1762,27
A1763,31
A1764,88
A1765,27
A1766,52
A1767,43
A1768,45
A1769,97
A1770,44
A1771,63
A1772,97
A1773,70
A1774,93
A1775,90
A1776,82
A1777,89
A1778,101
A1779,88
A1780,80
A1781,27
A1782,79
A1783,91
A1784,65
A1785,47
A1786,59
A1787,55
A1788,33
A1789,95
A1790,74
A1791,34
A1792,71
A1793,31
A1794,53
A1795,60
A1796,60
A1797,95
A1798,16
A1799,100
A1800,70
A1801,92
A1802,107
A1803,102
A1804,69
A1805,102
A1806,53
A1807,18
A1808,61
A1809,62
A1810,101
A1811,56
A1812,63
A1813,62
A1814,59
A1815,53
A1816,41
A1817,75
A1818,63
A1819,107
A1820,69
A1821,82
A1822,87
A1823,54
A1824,90
A1825,25
A1826,21
A1827,41
A1828,50
A1829,34
A1830,45
A1831,91
A1832,14
A1833,93
A1834,50
A1835,25
A1836,63
A1837,109
A1838,105
A1839,88
A1840,98
A1841,64
A1842,41
A1843,20
A1844,93
A1845,104
A1846,99
A1847,65
A1848,32
A1849,26
A1850,61
A1851,51
A1852,77
A1853,26
A1854,44
A1855,13
A1856,64
A1857,48
A1858,31
A1859,105
A1860,49
A1861,36
A1862,49
A1863,43
A1864,40
A1865,99
A1866,104
A1867,69
A1868,48
A1869,32
A1870,43
A1871,43
A1872,17
A1873,37
A1874,34
A1875,70
A1876,37
A1877,105
A1878,44
A1879,34
A1880,19
A1881,98
A1882,29
A1883,106
A1884,16
A1885,56
A1886,89
A1887,86
A1888,71
A1889,37
A1890,75
A1891,97
A1892,19
A1893,78
A1894,50
A1895,79
A1896,42
A1897,36
A1898,95
A1899,13
A1900,12
A1901,18
A1902,96
A1903,71
A1904,30
A1905,110
A1906,65
A1907,14
A1908,76
A1909,89
A1910,104
A1911,11
A1912,95
A1913,85
A1914,56
A1915,54
A1916,14
A1917,101
A1918,98
A1919,45
A1920,53
A1921,19
A1922,79
A1923,99
A1924,91
A1925,72
A1926,75
A1927,19
A1928,21
A1929,29
A1930,96
A1931,56
A1932,70
A1933,55
A1934,19
A1935,65
A1936,107
A1937,31
A1938,76
A1939,27
A1940,108
A1941,63
A1942,35
A1943,31
A1944,24
A1945,59
A1946,73
A1947,24
A1948,48
A1949,103
A1950,34
A1951,51
A1952,62
A1953,74
A1954,95
A1955,41
A1956,48
A1957,72
A1958,70
A1959,104
A1960,107
A1961,16
A1962,100
A1963,39
A1964,45
A1965,88
A1966,39
A1967,108
A1968,47
A1969,20
A1970,52
A1971,110
A1972,100
A1973,81
A1974,54
A1975,55
A1976,65
A1977,76
A1978,94
A1979,24
A1980,90
A1981,107
A1982,43
A1983,92
A1984,57
A1985,26
A1986,89
A1987,62
A1988,24
A1989,50
A1990,103
A1991,34
A1992,24
A1993,79
A1994,100
A1995,82
A1996,73
A1997,109
A1998,67
A1999,101
A2000,58
A2001,16
A2002,17
A2003,13
A2004,92
A2005,13
A2006,27
A2007,87
A2008,81
A2009,39
A2010,37
A2011,104
A2012,31
A2013,107
A2014,107
A2015,50
A2016,34
A2017,46
A2018,66
A2019,102
A2020,78
A2021,102
A2022,17
A2023,79
A2024,32
A2025,27
A2026,65
A2027,45
A2028,95
A2029,55
A2030,26
A2031,23
A2032,97
A2033,73
A2034,62
A2035,66
A2036,19
A2037,66
A2038,12
A2039,80
A2040,34
A2041,43
A2042,81
A2043,96
A2044,49
A2045,102
A2046,20
A2047,45
A2048,94
A2049,20
A2050,21
A2051,103
A2052,52
A2053,106
A2054,40
A2055,37
A2056,71
A2057,53
A2058,41
A2059,90
A2060,93
A2061,47
A2062,110
A2063,68
A2064,30
A2065,95
A2066,94
A2067,39
A2068,26
A2069,71
A2070,106
A2071,105
A2072,64
A2073,106
A2074,53
A2075,68
A2076,69
A2077,13
A2078,95
A2079,43
A2080,86
A2081,19
A2082,53
A2083,71
A2084,59
A2085,66
A2086,65
A2087,26
A2088,72
A2089,101
A2090,35
A2091,57
A2092,83
A2093,35
A2094,87
A2095,11
A2096,11
A2097,42
A2098,89
A2099,99
A2100,70
A2101,74
A2102,90
A2103,16
A2104,69
A2105,76
A2106,26
A2107,96
A2108,64
A2109,27
A2110,12
A2111,31
A2112,82
A2113,73
A2114,53
A2115,37
A2116,92
A2117,33
A2118,109
A2119,54
A2120,43
A2121,53
A2122,57
A2123,37
A2124,90
A2125,87
A2126,47
A2127,88
A2128,78
A2129,61
A2130,70
A2131,29
A2132,81
A2133,35
A2134,61
A2135,108
A2136,65
A2137,70
A2138,102
A2139,88
A2140,14
A2141,75
A2142,38
A2143,52
A2144,102
A2145,46
A2146,59
A2147,86
A2148,77
A2149,50
A2150,102
A2151,17
A2152,55
A2153,63
A2154,13
A2155,110
A2156,15
A2157,90
A2158,52
A2159,34
A2160,12
A2161,71
A2162,20
A2163,97
A2164,78
A2165,37
A2166,103
A2167,68
A2168,74
A2169,71
A2170,72
A2171,35
A2172,38
A2173,46
A2174,59
A2175,27
A2176,83
A2177,82
A2178,43
A2179,12
A2180,56
A2181,78
A2182,30
A2183,40
A2184,84
A2185,15
A2186,88
A2187,84
A2188,31
A2189,18
A2190,53
A2191,25
A2192,79
A2193,20
A2194,14
A2195,94
A2196,85
A2197,42
A2198,84
A2199,110
A2200,28
A2201,33
A2202,83
A2203,57
A2204,19
A2205,47
A2206,51
A2207,41
A2208,108
A2209,33
A2210,106
A2211,62
A2212,96
A2213,30
A2214,29
A2215,109
A2216,59
A2217,26
A2218,41
A2219,64
A2220,44
A2221,26
A2222,38
A2223,102
A2224,12
A2225,30
A2226,60
A2227,110
A2228,49
A2229,12
A2230,20
A2231,16
A2232,68
A2233,55
A2234,64
A2235,60
A2236,31
A2237,20
A2238,86
A2239,36
A2240,70
A2241,71
A2242,110
A2243,37
A2244,90
A2245,18
A2246,25
A2247,90
A2248,16
A2249,65
A2250,30
A2251,51
A2252,31
A2253,103
A2254,52
A2255,18
A2256,101
A2257,91
A2258,105
A2259,66
A2260,61
A2261,83
A2262,38
A2263,47
A2264,17
A2265,110
A2266,66
A2267,27
A2268,98
A2269,96
A2270,77
A2271,84
A2272,51
A2273,109
A2274,29
A2275,67
A2276,40
A2277,59
A2278,49
A2279,18
A2280,107
A2281,98
A2282,45
A2283,42
A2284,89
A2285,23
A2286,34
A2287,31
A2288,57
A2289,99
A2290,27
A2291,47
A2292,60
A2293,101
A2294,22
A2295,29
A2296,61
A2297,26
A2298,91
A2299,75
A2300,107
A2301,93
A2302,47
A2303,99
A2304,22
A2305,78
A2306,22
A2307,90
A2308,92
A2309,90
A2310,15
A2311,80
A2312,27
A2313,67
A2314,30
A2315,100
A2316,101
A2317,86
A2318,16
A2319,19
A2320,16
A2321,61
A2322,97
A2323,87
A2324,23
A2325,22
A2326,106
A2327,45
A2328,64
A2329,77
A2330,42
A2331,75
A2332,16
A2333,62
A2334,53
A2335,24
A2336,98
A2337,53
A2338,44
A2339,76
A2340,105
A2341,67
A2342,85
A2343,37
A2344,32
A2345,77
A2346,60
A2347,82
A2348,26
A2349,72
A2350,28
A2351,44
A2352,89
A2353,71
A2354,33
A2355,22
A2356,47
A2357,103
A2358,53
A2359,75
A2360,56
A2361,68
A2362,108
A2363,23
A2364,84
A2365,14
A2366,50
A2367,109
A2368,17
A2369,41
A2370,41
A2371,74
A2372,39
A2373,75
A2374,11
A2375,37
A2376,73
A2377,81
A2378,67
A2379,42
A2380,110
A2381,96
A2382,74
A2383,24
A2384,108
A2385,34
A2386,96
A2387,20
A2388,21
A2389,83
A2390,49
A2391,15
A2392,11
A2393,99
A2394,65
A2395,75
A2396,104
A2397,99
A2398,47
A2399,14
A2400,53
A2401,103
A2402,43
A2403,101
A2404,106
A2405,86
A2406,38
A2407,43
A2408,68
A2409,102
A2410,90
A2411,70
A2412,70
A2413,59
A2414,17
A2415,38
A2416,33
A2417,108
A2418,104
A2419,109
A2420,28
A2421,37
A2422,20
A2423,66
A2424,90
A2425,16
A2426,52
A2427,66
A2428,25
A2429,105
A2430,58
A2431,13
A2432,20
A2433,72
A2434,77
A2435,107
A2436,20
A2437,30
A2438,14
A2439,109
A2440,59
A2441,38
A2442,63
A2443,86
A2444,81
A2445,25
A2446,36
A2447,83
A2448,79
A2449,82
A2450,89
A2451,59
A2452,62
A2453,77
A2454,40
A2455,68
A2456,44
A2457,106
A2458,58
A2459,51
A2460,109
A2461,32
A2462,20
A2463,34
A2464,76
A2465,69
A2466,16
A2467,102
A2468,24
A2469,16
A2470,96
A2471,23
A2472,109
A2473,90
A2474,23
A2475,41
A2476,15
A2477,97
A2478,72
A2479,107
A2480,13
A2481,29
A2482,67
A2483,102
A2484,79
A2485,14
A2486,75
A2487,86
A2488,42
A2489,13
A2490,52
A2491,78
A2492,92
A2493,22
A2494,55
A2495,37
A2496,35
A2497,74
A2498,44
A2499,89
