A283,80
A284,66
A285,84
A286,71
A287,108
A288,95
A289,50
A290,88
A291,24
A292,79
A293,27
A294,31
A295,31
A296,84
A297,40
A298,65
A299,46
A300,75
A301,103
A302,11
A303,53
A304,90
A305,98
A306,78
A307,108
A308,25
A309,27
A310,63
A311,16
A312,53
A313,89
A314,28
A315,36
A316,49
A317,66
A318,110
A319,76
A320,99
A321,92
A322,28
A323,97
A324,46
A325,71
A326,73
A327,70
A328,13
A329,68
A330,87
A331,78
A332,50
A333,59
A334,104
A335,21
A336,57
A337,25
A338,107
A339,50
A340,11
A341,95
A342,81
A343,75
A344,22
A345,28
A346,16
A347,28
A348,46
A349,59
A350,103
A351,17
A352,23
A353,53
A354,79
A355,54
A356,77
A357,63
A358,64
A359,30
A360,108
A361,96
A362,10
A363,75
A364,91
A365,37
A366,95
A367,36
A368,75
A369,84
A370,61
A371,106
A372,56
A373,61
A374,78
A375,68
A376,73
A377,99
A378,51
A379,103
A380,44
A381,87
A382,47
A383,74
A384,35
A385,69
A386,13
A387,85
A388,67
A389,27
A390,89
A391,30
A392,99
A393,29
A394,27
A395,92
A396,27
A397,71
A398,104
A399,85
A400,11
A401,106
A402,30
A403,72
A404,103
A405,51
A406,57
A407,67
A408,22
A409,33
A410,87
A411,101
A412,60
A413,37
A414,12
A415,59
A416,31
A417,102
A418,33
A419,29
A420,62
A421,49
A422,99
A423,41
A424,15
A425,73
A426,71
A427,34
A428,61
A429,49
A430,30
A431,107
A432,27
A433,69
A434,86
A435,30
A436,95
A437,60
A438,92
A439,41
A440,81
A441,85
A442,75
A443,93
A444,104
A445,93
A446,92
A447,77
A448,79
A449,84
A450,31
A451,50
A452,52
A453,95
A454,13
A455,93
A456,28
A457,79
A458,43
A459,105
A460,51
A461,101
A462,43
A463,21
A464,46
A465,50
A466,18
A467,42
A468,40
A469,52
A470,46
A471,74
A472,34
A473,93
A474,36
A475,75
A476,108
A477,34
A478,78
A479,33
A480,46
A481,36
A482,14
A483,67
A484,37
A485,87
A486,10
A487,58
A488,57
A489,29
A490,10
A491,42
A492,35
A493,28
A494,89
A495,101
A496,46
A497,57
A498,96
A499,102
A500,71
A501,52
A502,11
A503,28
A504,93
A505,90
A506,11
A507,57
A508,91
A509,82
A510,49
A511,30
A512,12
A513,108
A514,18
A515,65
A516,81
A517,58
A518,91
A519,110
A520,100
A521,10
A522,60
A523,91
A524,52
A525,51
A526,79
A527,102
A528,67
A529,81
A530,96
A531,83
A532,29
A533,105
A534,68
A535,81
A536,80
A537,74
A538,45
A539,17
A540,63
A541,22
A542,19
A543,74
A544,61
A545,28
A546,68
A547,33
A548,70
A549,109
A550,17
A551,110
A552,61
A553,89
A554,106
A555,77
A556,97
A557,35
A558,77
A559,53
A560,77
A561,35
A562,51
A563,103
A564,58
A565,13
A566,75
A567,84
A568,16
A569,16
A570,44
A571,29
A572,49
A573,86
A574,34
A575,19
A576,33
A577,68
A578,44
A579,50
A580,23
A581,62
A582,104
A583,43
A584,99
A585,81
A586,44
A587,14
A588,96
A589,48
A590,103
A591,12
A592,49
A593,106
A594,93
A595,29
A596,77
A597,24
A598,79
A599,100
A600,61
A601,91
A602,36
A603,68
A604,71
A605,68
A606,35
A607,26
A608,39
A609,45
A610,51
A611,48
A612,36
A613,57
A614,79
A615,110
A616,13
A617,69
A618,47
A619,104
A620,102
A621,93
A622,38
A623,69
A624,71
A625,28
A626,45
A627,71
A628,94
A629,83
A630,32
A631,54
A632,80
A633,94
A634,103
A635,78
A636,82
A637,30
A638,75
A639,90
A640,109
A641,20
A642,103
A643,79
A644,68
A645,11
A646,27
A647,110
A648,12
A649,14
A650,46
A651,23
A652,52
A653,31
A654,25
A655,63
A656,108
A657,41
A658,101
A659,87
A660,98
A661,17
A662,27
A663,24
A664,70
A665,103
A666,105
A667,99
A668,77
A669,41
A670,84
A671,96
A672,59
A673,90
A674,19
A675,62
A676,39
A677,110
A678,54
A679,56
A680,96
A681,10
A682,52
A683,104
A684,18
A685,59
A686,46
A687,12
A688,110
A689,88
A690,15
A691,85
A692,97
A693,53
A694,29
A695,108
A696,24
A697,31
A698,54
A699,75
A700,106
A701,74
A702,56
A703,21
A704,44
A705,31
A706,44
A707,51
A708,33
A709,57
A710,56
A711,80
A712,27
A713,101
A714,110
A715,103
A716,65
A717,18
A718,38
A719,12
A720,55
A721,30
A722,109
A723,15
A724,52
A725,54
A726,91
A727,51
A728,40
A729,46
A730,16
A731,47
A732,45
A733,11
A734,77
A735,53
A736,61
A737,10
A738,24
A739,13
A740,36
A741,95
A742,40
A743,42
A744,94
A745,97
A746,49
A747,37
A748,66
A749,39
A750,69
A751,50
A752,34
A753,28
A754,57
A755,29
A756,43
A757,47
A758,92
A759,48
A760,74
A761,103
A762,41
A763,55
A764,42
A765,13
A766,34
A767,61
A768,105
A769,105
A770,90
A771,83
A772,16
A773,18
A774,65
A775,67
A776,45
A777,79
A778,100
A779,70
A780,11
A781,87
A782,69
A783,22
A784,67
A785,83
A786,42
A787,22
A788,85
A789,101
A790,38
A791,79
A792,26
A793,19
A794,31
A795,71
A796,50
A797,34
A798,43
A799,57
A800,78
A801,51
A802,25
A803,103
A804,34
A805,53
A806,104
A807,94
A808,109
A809,69
A810,88
A811,11
A812,43
A813,68
A814,41
A815,54
A816,18
A817,89
A818,75
A819,93
A820,60
A821,96
A822,105
A823,65
A824,57
A825,31
A826,73
A827,20
A828,42
A829,58
A830,31
A831,95
A832,60
A833,78
A834,45
A835,69
A836,58
A837,38
A838,13
A839,51
A840,65
A841,38
A842,58
A843,96
A844,83
A845,101
A846,22
A847,42
A848,90
A849,96
A850,85
A851,58
A852,108
A853,32
A854,12
A855,102
A856,90
A857,98
A858,29
A859,44
A860,96
A861,83
A862,44
A863,24
A864,84
A865,25
A866,103
A867,39
A868,14
A869,17
A870,59
A871,29
A872,60
A873,93
A874,99
A875,89
A876,61
A877,35
A878,107
A879,97
A880,81
A881,27
A882,96
A883,102
A884,86
A885,14
A886,98
A887,66
A888,25
A889,97
A890,32
A891,24
A892,103
A893,103
A894,42
A895,79
A896,97
A897,82
A898,59
A899,38
A900,67
A901,70
A902,110
A903,35
A904,40
A905,66
A906,43
A907,103
A908,38
A909,79
A910,96
A911,51
A912,15
A913,109
A914,39
A915,14
A916,93
A917,65
A918,10
A919,33
A920,97
A921,106
A922,61
A923,11
A924,88
A925,98
A926,52
A927,71
A928,30
A929,80
A930,84
A931,80
A932,55
A933,40
A934,34
A935,46
A936,36
A937,40
A938,50
A939,52
A940,84
A941,83
A942,90
A943,16
A944,107
A945,73
A946,83
A947,99
A948,100
A949,44
A950,98
A951,81
A952,41
A953,72
A954,22
A955,16
A956,98
A957,103
A958,41
A959,57
A960,59
A961,109
A962,70
A963,92
A964,71
A965,43
A966,108
A967,67
A968,31
A969,77
A970,59
A971,90
A972,28
A973,66
A974,67
A975,96
A976,44
A977,99
A978,14
A979,96
A980,91
A981,30
A982,98
A983,14
A984,36
A985,67
A986,58
A987,101
A988,55
A989,49
A990,103
A991,40
A992,49
A993,49
A994,106
A995,19
A996,48
A997,42
A998,77
A999,107
A1000,93
A1001,77
A1002,78
A1003,100
A1004,108
A1005,32
A1006,56
A1007,40
A1008,63
A1009,49
A1010,90
A1011,84
A1012,94
A1013,20
A1014,98
A1015,82
A1016,62
A1017,75
A1018,97
A1019,103
A1020,28
A1021,46
A1022,85
A1023,30
A1024,54
A1025,90
A1026,97
A1027,99
A1028,101
A1029,78
A1030,39
A1031,73
A1032,95
A1033,13
A1034,11
A1035,79
A1036,107
A1037,68
A1038,73
A1039,17
A1040,101
A1041,84
A1042,109
A1043,74
A1044,67
A1045,24
A1046,74
A1047,84
A1048,31
A1049,11
A1050,15
A1051,24
A1052,14
A1053,26
A1054,15
A1055,71
A1056,22
A1057,31
A1058,79
A1059,74
A1060,83
A1061,33
A1062,46
A1063,68
A1064,24
A1065,44
A1066,71
A1067,34
A1068,106
A1069,13
A1070,35
A1071,97
A1072,16
A1073,108
A1074,68
A1075,22
A1076,12
A1077,39
A1078,109
A1079,79
A1080,48
A1081,34
A1082,77
A1083,25
A1084,41
A1085,93
A1086,51
A1087,94
A1088,32
A1089,90
A1090,71
A1091,67
A1092,92
A1093,66
A1094,73
A1095,10
A1096,79
A1097,92
A1098,41
A1099,20
A1100,44
A1101,15
A1102,24
A1103,13
A1104,38
A1105,57
A1106,15
A1107,29
A1108,94
A1109,65
A1110,95
A1111,53
A1112,30
A1113,98
A1114,54
A1115,79
A1116,46
A1117,65
A1118,78
A1119,105
A1120,86
A1121,65
A1122,68
A1123,110
A1124,13
A1125,69
A1126,87
A1127,102
A1128,77
A1129,108
A1130,44
A1131,98
A1132,107
A1133,97
A1134,28
A1135,24
A1136,81
A1137,101
A1138,67
A1139,94
A1140,49
A1141,66
A1142,76
A1143,86
A1144,87
A1145,20
A1146,45
A1147,76
A1148,104
A1149,28
A1150,16
A1151,52
A1152,32
A1153,71
A1154,23
A1155,87
A1156,31
A1157,79
A1158,19
A1159,38
A1160,77
A1161,17
A1162,99
A1163,110
A1164,109
A1165,12
A1166,33
A1167,23
A1168,72
A1169,11
A1170,95
A1171,46
A1172,60
A1173,42
A1174,33
A1175,84
A1176,27
A1177,50
A1178,33
A1179,104
A1180,11
A1181,58
A1182,42
A1183,29
A1184,62
A1185,65
A1186,96
A1187,73
A1188,93
A1189,101
A1190,12
A1191,43
A1192,90
A1193,53
A1194,25
A1195,51
A1196,75
A1197,99
A1198,102
A1199,106
A1200,42
A1201,21
A1202,88
A1203,58
A1204,23
A1205,18
A1206,59
A1207,63
A1208,65
A1209,36
A1210,88
A1211,82
A1212,19
A1213,38
A1214,104
A1215,36
A1216,61
A1217,51
A1218,62
A1219,110
A1220,98
A1221,47
A1222,102
A1223,30
A1224,26
A1225,17
A1226,67
A1227,75
A1228,13
A1229,96
A1230,94
A1231,15
A1232,84
A1233,20
A1234,27
A1235,86
A1236,58
A1237,50
A1238,33
A1239,103
A1240,64
A1241,13
A1242,41
A1243,36
A1244,70
A1245,41
A1246,78
A1247,43
A1248,47
A1249,90
A1250,90
A1251,84
A1252,32
A1253,90
A1254,91
A1255,26
A1256,108
A1257,27
A1258,53
A1259,60
A1260,78
A1261,40
A1262,90
A1263,26
A1264,96
A1265,40
A1266,104
A1267,39
A1268,43
A1269,15
A1270,94
A1271,87
A1272,35
A1273,74
A1274,80
A1275,99
A1276,29
A1277,91
A1278,86
A1279,76
A1280,103
A1281,83
A1282,58
A1283,51
A1284,36
A1285,93
A1286,45
A1287,21
A1288,108
A1289,22
A1290,71
A1291,29
A1292,98
A1293,47
A1294,92
A1295,32
A1296,30
A1297,50
A1298,90
A1299,15
A1300,44
A1301,71
A1302,38
A1303,76
A1304,43
A1305,94
A1306,88
A1307,16
A1308,59
A1309,36
A1310,110
A1311,89
A1312,51
A1313,42
A1314,34
A1315,18
A1316,33
A1317,25
A1318,50
A1319,76
A1320,78
A1321,77
A1322,55
A1323,42
A1324,19
A1325,47
A1326,83
A1327,91
A1328,87
A1329,96
A1330,61
A1331,26
A1332,86
A1333,21
A1334,97
A1335,94
A1336,21
A1337,33
A1338,14
A1339,19
A1340,37
A1341,55
A1342,11
A1343,107
A1344,39
A1345,19
A1346,78
A1347,85
A1348,74
A1349,85
A1350,93
A1351,88
A1352,76
A1353,81
A1354,51
A1355,106
A1356,95
A1357,73
A1358,85
A1359,95
A1360,30
A1361,85
A1362,52
A1363,78
A1364,75
A1365,91
A1366,18
A1367,78
A1368,22
A1369,75
A1370,80
A1371,40
A1372,15
A1373,12
A1374,88
A1375,30
A1376,62
A1377,37
A1378,104
A1379,96
A1380,46
A1381,28
A1382,15
A1383,10
A1384,99
A1385,70
A1386,106
A1387,46
A1388,85
A1389,78
A1390,16
A1391,27
A1392,28
A1393,66
A1394,56
A1395,62
A1396,106
A1397,67
A1398,110
A1399,96
A1400,57
A1401,73
A1402,53
A1403,12
A1404,23
A1405,60
A1406,63
A1407,12
A1408,59
A1409,100
A1410,48
A1411,98
A1412,10
A1413,52
A1414,38
A1415,83
A1416,67
A1417,38
A1418,48
A1419,44
A1420,48
A1421,82
A1422,27
A1423,96
A1424,17
A1425,80
A1426,16
A1427,26
A1428,67
A1429,15
A1430,66
A1431,93
A1432,66
A1433,38
A1434,72
A1435,57
A1436,45
A1437,30
A1438,101
A1439,100
A1440,68
A1441,99
A1442,28
A1443,82
A1444,73
A1445,55
A1446,35
A1447,24
A1448,73
A1449,72
A1450,72
A1451,50
A1452,58
A1453,20
A1454,29
A1455,106
A1456,110
A1457,44
A1458,56
A1459,30
A1460,25
A1461,75
A1462,70
A1463,88
A1464,93
A1465,43
A1466,42
A1467,19
A1468,57
A1469,17
A1470,54
A1471,12
A1472,99
A1473,80
A1474,17
A1475,13
A1476,108
A1477,100
A1478,90
A1479,18
A1480,95
A1481,10
A1482,19
A1483,63
A1484,71
A1485,87
A1486,48
A1487,39
A1488,52
A1489,34
A1490,15
A1491,72
A1492,40
A1493,75
A1494,39
A1495,22
A1496,21
A1497,100
A1498,40
A1499,10
A1500,36
A1501,32
A1502,109
A1503,28
A1504,88
A1505,57
A1506,74
A1507,52
A1508,78
A1509,46
A1510,19
A1511,16
A1512,10
A1513,15
A1514,37
A1515,14
A1516,69
A1517,34
A1518,68
A1519,30
A1520,40
A1521,46
A1522,89
A1523,67
A1524,47
A1525,71
A1526,20
A1527,18
A1528,62
A1529,85
A1530,81
A1531,40
A1532,67
A1533,64
A1534,80
A1535,33
A1536,83
A1537,96
A1538,107
A1539,29
A1540,23
A1541,17
A1542,69
A1543,90
A1544,39
A1545,35
A1546,76
A1547,78
A1548,49
A1549,101
A1550,30
A1551,54
A1552,72
A1553,20
A1554,62
A1555,53
A1556,102
A1557,68
A1558,30
A1559,35
A1560,51
A1561,98
A1562,43
A1563,85
A1564,25
A1565,72
A1566,34
A1567,41
A1568,34
A1569,92
A1570,24
A1571,11
A1572,10
A1573,41
A1574,14
A1575,48
A1576,56
A1577,39
A1578,73
A1579,13
A1580,25
A1581,77
A1582,44
A1583,46
A1584,18
A1585,44
A1586,10
A1587,105
A1588,92
A1589,100
A1590,25
A1591,68
A1592,26
A1593,80
A1594,62
A1595,83
A1596,102
A1597,66
A1598,57
A1599,24
A1600,100
A1601,71
A1602,107
A1603,22
A1604,34
A1605,42
A1606,90
A1607,24
A1608,92
A1609,82
A1610,25
A1611,72
A1612,30
A1613,65
A1614,63
A1615,47
A1616,71
A1617,85
A1618,90
A1619,35
A1620,75
A1621,33
A1622,26
A1623,29
A1624,106
A1625,58
A1626,17
A1627,91
A1628,10
A1629,14
A1630,89
A1631,27
A1632,43
A1633,88
A1634,74
A1635,86
A1636,27
A1637,33
A1638,42
A1639,12
A1640,61
A1641,88
A1642,101
A1643,63
A1644,110
A1645,110
A1646,31
A1647,99
A1648,76
A1649,84
A1650,24
A1651,15
A1652,33
A1653,14
A1654,62
A1655,67
A1656,20
A1657,56
A1658,23
A1659,21
A1660,50
A1661,18
A1662,19
A1663,31
A1664,107
A1665,98
A1666,46
A1667,19
A1668,61
A1669,89
A1670,59
A1671,77
A1672,62
A1673,100
A1674,80
A1675,30
A1676,20
A1677,86
A1678,32
A1679,27
A1680,12
A1681,41
A1682,30
A1683,79
A1684,105
A1685,48
A1686,60
A1687,63
A1688,92
A1689,41
A1690,81
A1691,60
A1692,30
A1693,96
A1694,104
A1695,70
A1696,69
A1697,52
A1698,38
A1699,64
A1700,60
A1701,13
A1702,27
A1703,79
A1704,48
A1705,87
A1706,103
A1707,15
A1708,16
A1709,48
A1710,91
A1711,87
A1712,50
A1713,26
A1714,12
A1715,40
A1716,11
A1717,31
A1718,72
A1719,102
A1720,73
A1721,24
A1722,26
A1723,34
A1724,82
A1725,99
A1726,34
A1727,46
A1728,101
A1729,79
A1730,103
A1731,65
A1732,86
A1733,108
A1734,30
A1735,34
A1736,39
A1737,82
A1738,64
A1739,17
A1740,79
A1741,81
A1742,69
A1743,64
A1744,23
A1745,39
A1746,21
A1747,67
A1748,70
A1749,68
A1750,77
A1751,63
A1752,49
A1753,44
A1754,13
A1755,74
A1756,15
A1757,43
A1758,62
A1759,29
A1760,45
A1761,45
A1762,23
A1763,110
A1764,28
A1765,68
A1766,94
A1767,94
A1768,35
A1769,59
A1770,39
A1771,24
A1772,51
A1773,66
A1774,21
A1775,43
A1776,27
A1777,46
A1778,54
A1779,26
A1780,10
A1781,25
A1782,36
A1783,27
A1784,53
A1785,76
A1786,20
A1787,105
A1788,12
A1789,66
A1790,48
A1791,107
A1792,94
A1793,70
A1794,14
A1795,70
A1796,100
A1797,70
A1798,58
A1799,91
A1800,107
A1801,93
A1802,53
A1803,22
A1804,100
A1805,11
A1806,36
A1807,12
A1808,104
A1809,85
A1810,16
A1811,21
A1812,59
A1813,89
A1814,51
A1815,62
A1816,93
A1817,63
A1818,66
A1819,108
A1820,98
A1821,25
A1822,109
A1823,38
A1824,50
A1825,109
A1826,60
A1827,47
A1828,13
A1829,91
A1830,58
A1831,33
A1832,96
A1833,64
A1834,38
A1835,46
A1836,67
A1837,37
A1838,64
A1839,52
A1840,41
A1841,55
A1842,20
A1843,46
A1844,15
A1845,96
A1846,97
A1847,39
A1848,76
A1849,58
A1850,27
A1851,48
A1852,102
A1853,62
A1854,91
A1855,43
A1856,86
A1857,36
A1858,102
A1859,40
A1860,25
A1861,89
A1862,59
A1863,89
A1864,70
A1865,81
A1866,75
A1867,48
A1868,44
A1869,102
A1870,103
A1871,41
A1872,93
A1873,38
A1874,11
A1875,93
A1876,109
A1877,35
A1878,106
A1879,80
A1880,105
A1881,51
A1882,107
A1883,36
A1884,68
A1885,42
A1886,23
A1887,101
A1888,27
A1889,14
A1890,96
A1891,59
A1892,12
A1893,55
A1894,11
A1895,88
A1896,42
A1897,106
A1898,76
A1899,35
A1900,15
A1901,58
A1902,81
A1903,63
A1904,37
A1905,107
A1906,60
A1907,87
A1908,31
A1909,94
A1910,16
A1911,38
A1912,33
A1913,30
A1914,78
A1915,15
A1916,19
A1917,75
A1918,92
A1919,68
A1920,28
A1921,39
A1922,71
A1923,99
A1924,41
A1925,95
A1926,67
A1927,14
A1928,106
A1929,83
A1930,64
A1931,45
A1932,109
A1933,55
A1934,105
A1935,63
A1936,45
A1937,51
A1938,59
A1939,61
A1940,58
A1941,32
A1942,83
A1943,105
A1944,45
A1945,11
A1946,17
A1947,89
A1948,18
A1949,76
A1950,75
A1951,54
A1952,100
A1953,44
A1954,100
A1955,45
A1956,70
A1957,50
A1958,93
A1959,82
A1960,100
A1961,53
A1962,36
A1963,82
A1964,26
A1965,82
A1966,103
A1967,37
A1968,13
A1969,100
A1970,106
A1971,41
A1972,67
A1973,17
A1974,54
A1975,99
A1976,16
A1977,18
A1978,106
A1979,65
A1980,97
A1981,66
A1982,83
A1983,24
A1984,55
A1985,30
A1986,108
A1987,43
A1988,30
A1989,100
A1990,55
A1991,62
A1992,36
A1993,15
A1994,95
A1995,61
A1996,25
A1997,69
A1998,65
A1999,39
A2000,46
A2001,13
A2002,51
A2003,101
A2004,49
A2005,44
A2006,65
A2007,83
A2008,33
A2009,16
A2010,35
A2011,30
A2012,96
A2013,60
A2014,68
A2015,69
A2016,59
A2017,12
A2018,103
A2019,52
A2020,39
A2021,71
A2022,17
A2023,39
A2024,16
A2025,93
A2026,15
A2027,95
A2028,26
A2029,99
A2030,51
A2031,94
A2032,110
A2033,97
A2034,53
A2035,22
A2036,13
A2037,40
A2038,50
A2039,49
A2040,92
A2041,64
A2042,80
A2043,98
A2044,73
A2045,39
A2046,49
A2047,11
A2048,50
A2049,62
A2050,86
A2051,11
A2052,109
A2053,89
A2054,45
A2055,76
A2056,64
A2057,46
A2058,82
A2059,92
A2060,51
A2061,22
A2062,93
A2063,79
A2064,20
A2065,11
A2066,88
A2067,61
A2068,70
A2069,68
A2070,16
A2071,50
A2072,69
A2073,25
A2074,63
A2075,38
A2076,15
A2077,46
A2078,92
A2079,70
A2080,23
A2081,39
A2082,11
A2083,41
A2084,37
A2085,90
A2086,32
A2087,30
A2088,76
A2089,66
A2090,51
A2091,32
A2092,77
A2093,13
A2094,68
A2095,28
A2096,52
A2097,71
A2098,36
A2099,67
A2100,86
A2101,60
A2102,62
A2103,76
A2104,27
A2105,94
A2106,66
A2107,71
A2108,70
A2109,77
A2110,50
A2111,26
A2112,98
A2113,32
A2114,31
A2115,80
A2116,60
A2117,73
A2118,97
A2119,22
A2120,85
A2121,11
A2122,99
A2123,56
A2124,89
A2125,18
A2126,96
A2127,13
A2128,10
A2129,97
A2130,47
A2131,74
A2132,86
A2133,87
A2134,63
A2135,10
A2136,108
A2137,37
A2138,57
A2139,107
A2140,90
A2141,45
A2142,85
A2143,19
A2144,42
A2145,65
A2146,103
A2147,98
A2148,37
A2149,41
A2150,58
A2151,14
A2152,91
A2153,27
A2154,72
A2155,45
A2156,20
A2157,98
A2158,35
A2159,86
A2160,26
A2161,22
A2162,24
A2163,32
A2164,63
A2165,58
A2166,27
A2167,82
A2168,20
A2169,64
A2170,28
A2171,48
A2172,82
A2173,98
A2174,20
A2175,24
A2176,56
A2177,59
A2178,39
A2179,13
A2180,85
A2181,41
A2182,101
A2183,81
A2184,59
A2185,42
A2186,64
A2187,21
A2188,30
A2189,104
A2190,29
A2191,59
A2192,78
A2193,62
A2194,14
A2195,55
A2196,96
A2197,101
A2198,57
A2199,30
A2200,68
A2201,48
A2202,109
A2203,89
A2204,55
A2205,55
A2206,104
A2207,100
A2208,71
A2209,54
A2210,98
A2211,92
A2212,38
A2213,89
A2214,104
A2215,17
A2216,107
A2217,56
A2218,103
A2219,39
A2220,68
A2221,93
A2222,13
A2223,98
A2224,67
A2225,11
A2226,79
A2227,110
A2228,72
A2229,32
A2230,42
A2231,104
A2232,52
A2233,17
A2234,25
A2235,86
A2236,41
A2237,30
A2238,28
A2239,84
A2240,90
A2241,92
A2242,66
A2243,50
A2244,24
A2245,72
A2246,73
A2247,49
A2248,75
A2249,43
A2250,95
A2251,101
A2252,55
A2253,64
A2254,51
A2255,31
A2256,104
A2257,20
A2258,103
A2259,104
A2260,102
A2261,45
A2262,110
A2263,96
A2264,20
A2265,41
A2266,19
A2267,74
A2268,99
A2269,52
A2270,65
A2271,20
A2272,96
A2273,107
A2274,11
A2275,89
A2276,12
A2277,106
A2278,64
A2279,62
A2280,88
A2281,31
A2282,73
A2283,48
A2284,48
A2285,77
A2286,43
A2287,82
A2288,14
A2289,99
A2290,87
A2291,96
A2292,82
A2293,82
A2294,24
A2295,37
A2296,96
A2297,23
A2298,95
A2299,22
A2300,66
A2301,47
A2302,34
A2303,59
A2304,42
A2305,98
A2306,53
A2307,77
A2308,47
A2309,106
A2310,31
A2311,52
A2312,86
A2313,28
A2314,78
A2315,13
A2316,71
A2317,53
A2318,63
A2319,73
A2320,52
A2321,91
A2322,54
A2323,78
A2324,42
A2325,74
A2326,84
A2327,71
A2328,86
A2329,92
A2330,69
A2331,38
A2332,70
A2333,43
A2334,35
A2335,56
A2336,15
A2337,100
A2338,64
A2339,80
A2340,58
A2341,43
A2342,16
A2343,96
A2344,19
A2345,104
A2346,69
A2347,69
A2348,48
A2349,101
A2350,87
A2351,24
A2352,104
A2353,71
A2354,68
A2355,76
A2356,30
A2357,66
A2358,13
A2359,86
A2360,42
A2361,36
A2362,83
A2363,106
A2364,93
A2365,93
A2366,102
A2367,36
A2368,34
A2369,86
A2370,18
A2371,22
A2372,80
A2373,60
A2374,39
A2375,90
A2376,65
A2377,95
A2378,86
A2379,79
A2380,44
A2381,72
A2382,102
A2383,41
A2384,74
A2385,110
A2386,50
A2387,96
A2388,50
A2389,42
A2390,29
A2391,50
A2392,14
A2393,25
A2394,33
A2395,15
A2396,42
A2397,78
A2398,39
A2399,64
A2400,108
A2401,109
A2402,31
A2403,95
A2404,67
A2405,79
A2406,32
A2407,31
A2408,87
A2409,19
A2410,29
A2411,38
A2412,87
A2413,15
A2414,57
A2415,71
A2416,29
A2417,66
A2418,58
A2419,62
A2420,83
A2421,87
A2422,26
A2423,56
A2424,37
A2425,87
A2426,49
A2427,103
A2428,62
A2429,43
A2430,23
A2431,94
A2432,18
A2433,75
A2434,35
A2435,97
A2436,66
A2437,13
A2438,19
A2439,12
A2440,29
A2441,39
A2442,98
A2443,26
A2444,103
A2445,19
A2446,37
A2447,72
A2448,97
A2449,108
A2450,79
A2451,68
A2452,49
A2453,29
A2454,101
A2455,12
A2456,83
A2457,36
A2458,43
A2459,18
A2460,40
A2461,91
A2462,71
A2463,55
A2464,82
A2465,100
A2466,29
A2467,59
A2468,14
A2469,93
A2470,62
A2471,88
A2472,107
A2473,25
A2474,21
A2475,67
A2476,96
A2477,66
A2478,94
A2479,109
A2480,84
A2481,57
A2482,26
A2483,16
A2484,88
A2485,76
A2486,50
A2487,88
A2488,40
A2489,72
A2490,40
A2491,73
A2492,44
A2493,96
A2494,48
A2495,15
A2496,21
A2497,15
A2498,94
A2499,73
